,all_100,all_101,all_102,all_103
2257,13.0,7.0,15.0,16.0
2258,14.0,10.0,15.0,19.0
2259,15.0,11.0,15.0,20.0
2260,16.0,13.0,15.0,20.0
2261,19.0,15.0,16.0,22.0
2262,19.0,16.0,20.0,22.0
2263,13.0,14.0,15.0,18.0
2264,10.0,14.0,15.0,14.0
2265,11.0,13.0,17.0,11.0
2266,10.0,13.0,18.0,10.0
2267,6.0,12.0,19.0,11.0
2268,7.0,11.0,18.0,11.0
2269,7.0,9.0,17.0,9.0
2270,7.0,9.0,13.0,8.0
2271,5.0,6.0,13.0,5.0
2272,2.0,4.0,11.0,4.0
2273,2.0,3.0,11.0,5.0
2274,4.0,5.0,7.0,5.0
2275,5.0,6.0,9.0,7.0
2276,7.0,9.0,9.0,7.0
2277,8.0,11.0,10.0,7.0
2278,10.0,11.0,12.0,9.0
2279,10.0,12.0,13.0,12.0
2280,11.0,12.0,15.0,12.0
2281,11.0,14.0,16.0,13.0
2282,12.0,14.0,16.0,15.0
2283,12.0,14.0,17.0,18.0
2284,13.0,16.0,19.0,19.0
2285,15.0,18.0,19.0,21.0
2286,15.0,19.0,20.0,21.0
2287,13.0,15.0,14.0,21.0
2288,12.0,11.0,10.0,20.0
2289,11.0,10.0,10.0,18.0
2290,10.0,15.0,11.0,16.0
2291,8.0,16.0,10.0,15.0
2292,9.0,14.0,8.0,15.0
2293,9.0,12.0,7.0,12.0
2294,10.0,10.0,9.0,9.0
2295,7.0,7.0,6.0,5.0
2296,7.0,4.0,7.0,5.0
2297,7.0,3.0,5.0,5.0
2298,5.0,3.0,5.0,5.0
2299,6.0,4.0,6.0,7.0
2300,6.0,8.0,7.0,8.0
2301,9.0,8.0,8.0,8.0
2302,12.0,8.0,10.0,9.0
2303,12.0,8.0,11.0,9.0
2304,13.0,8.0,13.0,10.0
2305,17.0,9.0,13.0,12.0
2306,18.0,10.0,13.0,14.0
2307,20.0,14.0,15.0,16.0
2308,23.0,15.0,18.0,17.0
2309,25.0,15.0,18.0,19.0
2310,25.0,17.0,18.0,19.0
2311,22.0,12.0,14.0,14.0
2312,18.0,10.0,13.0,12.0
2313,16.0,12.0,11.0,11.0
2314,19.0,13.0,13.0,10.0
2315,17.0,12.0,11.0,10.0
2316,14.0,10.0,9.0,10.0
2317,12.0,10.0,8.0,7.0
2318,14.0,9.0,8.0,5.0
2319,10.0,9.0,6.0,3.0
2320,7.0,7.0,4.0,4.0
2321,5.0,5.0,5.0,5.0
2322,4.0,5.0,6.0,3.0
2323,7.0,6.0,6.0,4.0
2324,7.0,9.0,10.0,6.0
2325,10.0,9.0,12.0,7.0
2326,11.0,11.0,13.0,8.0
2327,15.0,14.0,14.0,9.0
2328,16.0,14.0,14.0,10.0
2329,18.0,14.0,14.0,13.0
2330,21.0,17.0,16.0,16.0
2331,26.0,19.0,16.0,18.0
2332,28.0,20.0,18.0,18.0
2333,28.0,21.0,20.0,21.0
2334,30.0,22.0,20.0,22.0
2335,27.0,17.0,17.0,17.0
2336,25.0,14.0,15.0,13.0
2337,25.0,14.0,13.0,13.0
2338,25.0,15.0,17.0,15.0
2339,25.0,15.0,18.0,17.0
2340,20.0,14.0,16.0,15.0
2341,18.0,11.0,11.0,12.0
2342,16.0,11.0,9.0,7.0
2343,18.0,6.0,6.0,6.0
2344,15.0,4.0,4.0,7.0
2345,11.0,4.0,4.0,5.0
2346,10.0,2.0,5.0,3.0
2347,10.0,4.0,8.0,4.0
2348,11.0,5.0,9.0,6.0
2349,11.0,8.0,9.0,7.0
2350,13.0,10.0,10.0,8.0
2351,15.0,11.0,13.0,8.0
2352,16.0,11.0,14.0,10.0
2353,16.0,13.0,16.0,10.0
2354,18.0,14.0,19.0,11.0
2355,19.0,16.0,21.0,13.0
2356,19.0,20.0,22.0,16.0
2357,21.0,21.0,24.0,16.0
2358,21.0,24.0,27.0,16.0
2359,15.0,22.0,25.0,11.0
2360,12.0,21.0,21.0,11.0
2361,10.0,22.0,22.0,10.0
2362,10.0,21.0,22.0,9.0
2363,9.0,20.0,22.0,10.0
2364,8.0,17.0,20.0,10.0
2365,7.0,16.0,19.0,10.0
2366,8.0,16.0,19.0,9.0
2367,8.0,16.0,18.0,8.0
2368,4.0,15.0,19.0,6.0
2369,1.0,13.0,18.0,3.0
2370,3.0,9.0,17.0,4.0
2371,5.0,13.0,17.0,6.0
2372,6.0,15.0,17.0,6.0
2373,7.0,15.0,19.0,6.0
2374,9.0,20.0,20.0,6.0
2375,12.0,21.0,21.0,9.0
2376,13.0,21.0,24.0,9.0
2377,13.0,23.0,25.0,13.0
2378,15.0,23.0,25.0,15.0
2379,17.0,23.0,25.0,22.0
2380,18.0,26.0,27.0,22.0
2381,20.0,29.0,27.0,22.0
2382,22.0,29.0,30.0,22.0
2383,18.0,23.0,27.0,15.0
2384,17.0,17.0,23.0,11.0
2385,16.0,16.0,21.0,9.0
2386,15.0,18.0,21.0,10.0
2387,15.0,20.0,20.0,7.0
2388,14.0,17.0,16.0,9.0
2389,12.0,17.0,14.0,10.0
2390,9.0,15.0,13.0,8.0
2391,4.0,15.0,11.0,6.0
2392,2.0,12.0,10.0,6.0
2393,3.0,10.0,10.0,4.0
2394,3.0,8.0,9.0,3.0
2395,4.0,9.0,9.0,5.0
2396,6.0,9.0,9.0,6.0
2397,8.0,10.0,10.0,6.0
2398,9.0,12.0,14.0,7.0
2399,10.0,13.0,17.0,8.0
2400,13.0,15.0,18.0,10.0
2401,14.0,15.0,19.0,11.0
2402,14.0,15.0,19.0,15.0
2403,15.0,16.0,23.0,19.0
2404,17.0,17.0,23.0,20.0
2405,18.0,20.0,25.0,22.0
2406,18.0,21.0,27.0,25.0
2407,14.0,16.0,24.0,27.0
2408,11.0,16.0,19.0,27.0
2409,13.0,14.0,20.0,28.0
2410,15.0,17.0,20.0,30.0
2411,13.0,18.0,21.0,26.0
2412,11.0,17.0,20.0,21.0
2413,8.0,16.0,18.0,21.0
2414,6.0,12.0,16.0,19.0
2415,6.0,12.0,12.0,17.0
2416,5.0,11.0,12.0,16.0
2417,3.0,9.0,9.0,16.0
2418,2.0,5.0,11.0,18.0
2419,3.0,5.0,11.0,18.0
2420,3.0,8.0,13.0,18.0
2421,7.0,9.0,15.0,19.0
2422,7.0,10.0,17.0,20.0
2423,9.0,12.0,19.0,20.0
2424,9.0,13.0,20.0,24.0
2425,9.0,14.0,20.0,24.0
2426,12.0,14.0,21.0,25.0
2427,13.0,16.0,22.0,27.0
2428,13.0,18.0,24.0,28.0
2429,17.0,19.0,26.0,29.0
2430,17.0,21.0,27.0,33.0
2431,15.0,15.0,24.0,29.0
2432,12.0,17.0,21.0,24.0
2433,13.0,17.0,18.0,22.0
2434,12.0,16.0,16.0,23.0
2435,11.0,15.0,15.0,21.0
2436,12.0,12.0,16.0,18.0
2437,10.0,13.0,13.0,18.0
2438,10.0,11.0,12.0,16.0
2439,9.0,15.0,12.0,14.0
2440,6.0,12.0,8.0,14.0
2441,3.0,10.0,6.0,11.0
2442,2.0,9.0,4.0,9.0
2443,3.0,9.0,6.0,9.0
2444,5.0,9.0,6.0,9.0
2445,6.0,9.0,10.0,10.0
2446,11.0,9.0,13.0,11.0
2447,11.0,12.0,13.0,11.0
2448,10.0,13.0,13.0,12.0
2449,11.0,13.0,13.0,13.0
2450,12.0,13.0,15.0,14.0
2451,12.0,14.0,17.0,16.0
2452,13.0,17.0,17.0,16.0
2453,14.0,18.0,17.0,18.0
2454,15.0,19.0,17.0,21.0
2455,12.0,16.0,11.0,16.0
2456,9.0,12.0,8.0,16.0
2457,7.0,12.0,7.0,15.0
2458,7.0,9.0,5.0,15.0
2459,8.0,9.0,6.0,16.0
2460,8.0,7.0,7.0,17.0
2461,8.0,4.0,6.0,17.0
2462,7.0,3.0,7.0,14.0
2463,7.0,5.0,6.0,15.0
2464,5.0,9.0,6.0,13.0
2465,6.0,7.0,7.0,12.0
2466,5.0,8.0,6.0,8.0
2467,6.0,8.0,9.0,8.0
2468,9.0,8.0,10.0,9.0
2469,11.0,10.0,11.0,10.0
2470,13.0,10.0,11.0,10.0
2471,13.0,12.0,14.0,11.0
2472,15.0,15.0,14.0,11.0
2473,17.0,15.0,16.0,11.0
2474,19.0,15.0,16.0,12.0
2475,19.0,15.0,17.0,13.0
2476,20.0,15.0,17.0,15.0
2477,23.0,16.0,17.0,16.0
2478,26.0,16.0,18.0,17.0
2479,25.0,12.0,15.0,11.0
2480,23.0,7.0,12.0,10.0
2481,21.0,3.0,11.0,8.0
2482,19.0,2.0,11.0,10.0
2483,16.0,7.0,8.0,9.0
2484,14.0,8.0,9.0,6.0
2485,12.0,7.0,9.0,5.0
2486,13.0,0.0,7.0,5.0
2487,14.0,1.0,3.0,4.0
2488,15.0,7.0,3.0,3.0
2489,14.0,7.0,2.0,2.0
2490,14.0,6.0,3.0,1.0
2491,16.0,7.0,4.0,2.0
2492,15.0,8.0,4.0,4.0
2493,15.0,8.0,4.0,4.0
2494,17.0,9.0,5.0,4.0
2495,18.0,13.0,7.0,7.0
2496,18.0,14.0,8.0,8.0
2497,21.0,14.0,9.0,8.0
2498,21.0,16.0,11.0,10.0
2499,23.0,18.0,11.0,10.0
2500,25.0,18.0,12.0,12.0
2501,28.0,19.0,13.0,13.0
2502,28.0,22.0,16.0,13.0
2503,23.0,20.0,13.0,9.0
2504,22.0,19.0,14.0,8.0
2505,21.0,20.0,12.0,6.0
2506,21.0,21.0,12.0,7.0
2507,23.0,19.0,14.0,6.0
2508,18.0,18.0,13.0,6.0
2509,16.0,18.0,14.0,4.0
2510,17.0,15.0,12.0,4.0
2511,14.0,12.0,8.0,2.0
2512,10.0,7.0,6.0,2.0
2513,9.0,6.0,5.0,3.0
2514,8.0,6.0,5.0,4.0
2515,8.0,8.0,7.0,4.0
2516,8.0,9.0,8.0,7.0
2517,9.0,9.0,10.0,9.0
2518,10.0,10.0,10.0,9.0
2519,11.0,10.0,10.0,8.0
2520,13.0,10.0,11.0,9.0
2521,14.0,11.0,13.0,10.0
2522,16.0,12.0,16.0,11.0
2523,16.0,12.0,18.0,13.0
2524,18.0,13.0,20.0,13.0
2525,19.0,17.0,21.0,13.0
2526,21.0,20.0,22.0,15.0
2527,16.0,17.0,21.0,14.0
2528,13.0,13.0,18.0,10.0
2529,14.0,14.0,19.0,10.0
2530,17.0,13.0,18.0,11.0
2531,18.0,13.0,18.0,9.0
2532,16.0,10.0,14.0,9.0
2533,15.0,12.0,14.0,5.0
2534,12.0,12.0,16.0,2.0
2535,11.0,10.0,16.0,3.0
2536,11.0,6.0,15.0,5.0
2537,8.0,5.0,12.0,6.0
2538,6.0,5.0,7.0,5.0
2539,8.0,7.0,7.0,4.0
2540,10.0,8.0,6.0,6.0
2541,12.0,9.0,8.0,5.0
2542,14.0,12.0,11.0,7.0
2543,15.0,15.0,12.0,8.0
2544,17.0,17.0,15.0,9.0
2545,18.0,17.0,15.0,10.0
2546,20.0,19.0,15.0,10.0
2547,21.0,20.0,17.0,11.0
2548,23.0,22.0,17.0,13.0
2549,24.0,22.0,19.0,15.0
2550,27.0,25.0,19.0,16.0
2551,24.0,21.0,14.0,11.0
2552,23.0,18.0,13.0,10.0
2553,23.0,19.0,13.0,9.0
2554,21.0,17.0,13.0,9.0
2555,18.0,13.0,11.0,9.0
2556,19.0,12.0,11.0,7.0
2557,18.0,11.0,11.0,7.0
2558,17.0,10.0,10.0,4.0
2559,16.0,7.0,8.0,3.0
2560,15.0,8.0,6.0,3.0
2561,10.0,7.0,8.0,5.0
2562,9.0,6.0,7.0,5.0
2563,13.0,7.0,10.0,6.0
2564,13.0,7.0,10.0,6.0
2565,14.0,7.0,11.0,8.0
2566,15.0,8.0,12.0,9.0
2567,16.0,11.0,15.0,9.0
2568,17.0,14.0,17.0,11.0
2569,17.0,15.0,19.0,11.0
2570,18.0,15.0,19.0,12.0
2571,20.0,17.0,20.0,12.0
2572,20.0,20.0,21.0,14.0
2573,22.0,23.0,21.0,15.0
2574,22.0,23.0,22.0,15.0
2575,16.0,18.0,17.0,13.0
2576,12.0,20.0,17.0,11.0
2577,13.0,19.0,16.0,8.0
2578,11.0,19.0,16.0,6.0
2579,11.0,19.0,12.0,5.0
2580,10.0,17.0,9.0,3.0
2581,7.0,12.0,10.0,1.0
2582,8.0,9.0,12.0,1.0
2583,6.0,9.0,7.0,0.0
2584,5.0,7.0,6.0,1.0
2585,4.0,6.0,6.0,2.0
2586,3.0,5.0,5.0,2.0
2587,6.0,5.0,6.0,4.0
2588,6.0,6.0,8.0,4.0
2589,9.0,6.0,9.0,4.0
2590,11.0,6.0,9.0,5.0
2591,11.0,7.0,10.0,6.0
2592,12.0,7.0,11.0,9.0
2593,15.0,8.0,11.0,11.0
2594,17.0,7.0,12.0,11.0
2595,17.0,8.0,13.0,15.0
2596,20.0,9.0,14.0,16.0
2597,21.0,9.0,14.0,16.0
2598,23.0,11.0,17.0,16.0
2599,20.0,8.0,13.0,13.0
2600,18.0,7.0,12.0,11.0
2601,20.0,7.0,11.0,9.0
2602,18.0,9.0,12.0,7.0
2603,17.0,7.0,11.0,6.0
2604,13.0,7.0,10.0,5.0
2605,12.0,5.0,9.0,4.0
2606,10.0,4.0,10.0,3.0
2607,9.0,5.0,7.0,3.0
2608,8.0,3.0,4.0,3.0
2609,7.0,5.0,3.0,3.0
2610,6.0,4.0,4.0,2.0
2611,5.0,5.0,8.0,4.0
2612,6.0,8.0,10.0,5.0
2613,8.0,10.0,11.0,6.0
2614,9.0,12.0,12.0,11.0
2615,12.0,12.0,12.0,14.0
2616,13.0,13.0,14.0,16.0
2617,13.0,17.0,16.0,18.0
2618,14.0,17.0,19.0,18.0
2619,15.0,20.0,21.0,18.0
2620,15.0,22.0,22.0,18.0
2621,17.0,24.0,22.0,18.0
2622,17.0,24.0,25.0,19.0
2623,14.0,19.0,23.0,14.0
2624,13.0,16.0,23.0,13.0
2625,11.0,16.0,21.0,10.0
2626,8.0,17.0,20.0,10.0
2627,7.0,19.0,18.0,10.0
2628,8.0,16.0,17.0,10.0
2629,8.0,14.0,13.0,9.0
2630,4.0,14.0,11.0,6.0
2631,4.0,10.0,9.0,8.0
2632,2.0,6.0,9.0,6.0
2633,4.0,4.0,10.0,5.0
2634,3.0,2.0,6.0,4.0
2635,3.0,2.0,5.0,4.0
2636,4.0,4.0,7.0,5.0
2637,5.0,4.0,10.0,6.0
2638,6.0,4.0,10.0,7.0
2639,10.0,4.0,10.0,7.0
2640,10.0,5.0,11.0,9.0
2641,11.0,5.0,13.0,11.0
2642,12.0,5.0,14.0,14.0
2643,15.0,5.0,15.0,14.0
2644,17.0,5.0,18.0,16.0
2645,17.0,6.0,18.0,18.0
2646,18.0,6.0,18.0,19.0
2647,13.0,6.0,13.0,18.0
2648,11.0,6.0,12.0,18.0
2649,10.0,8.0,9.0,17.0
2650,10.0,6.0,9.0,15.0
2651,15.0,8.0,9.0,14.0
2652,13.0,5.0,8.0,10.0
2653,12.0,4.0,4.0,10.0
2654,8.0,2.0,2.0,8.0
2655,6.0,3.0,4.0,5.0
2656,4.0,4.0,6.0,4.0
2657,5.0,5.0,5.0,2.0
2658,4.0,3.0,2.0,1.0
2659,4.0,6.0,3.0,2.0
2660,5.0,9.0,3.0,4.0
2661,5.0,10.0,6.0,5.0
2662,6.0,11.0,8.0,7.0
2663,9.0,12.0,10.0,7.0
2664,13.0,13.0,10.0,7.0
2665,14.0,13.0,11.0,7.0
2666,15.0,13.0,11.0,7.0
2667,18.0,14.0,12.0,8.0
2668,19.0,15.0,12.0,9.0
2669,19.0,17.0,12.0,11.0
2670,20.0,19.0,14.0,13.0
2671,17.0,17.0,12.0,7.0
2672,15.0,15.0,10.0,6.0
2673,17.0,12.0,10.0,7.0
2674,18.0,10.0,10.0,8.0
2675,15.0,9.0,9.0,7.0
2676,12.0,7.0,8.0,6.0
2677,15.0,6.0,7.0,4.0
2678,13.0,5.0,6.0,2.0
2679,10.0,5.0,5.0,2.0
2680,10.0,5.0,6.0,2.0
2681,8.0,5.0,6.0,3.0
2682,5.0,4.0,4.0,3.0
2683,6.0,4.0,11.0,3.0
2684,6.0,5.0,12.0,3.0
2685,7.0,8.0,12.0,3.0
2686,8.0,9.0,14.0,4.0
2687,9.0,11.0,14.0,4.0
2688,9.0,14.0,15.0,6.0
2689,9.0,15.0,16.0,6.0
2690,9.0,16.0,16.0,7.0
2691,10.0,16.0,20.0,8.0
2692,12.0,17.0,20.0,9.0
2693,14.0,18.0,21.0,13.0
2694,15.0,18.0,23.0,13.0
2695,9.0,13.0,19.0,8.0
2696,6.0,11.0,15.0,4.0
2697,7.0,9.0,14.0,4.0
2698,8.0,8.0,14.0,3.0
2699,7.0,9.0,15.0,1.0
2700,7.0,9.0,14.0,2.0
2701,8.0,6.0,11.0,2.0
2702,7.0,3.0,11.0,2.0
2703,6.0,4.0,11.0,4.0
2704,4.0,4.0,10.0,4.0
2705,2.0,2.0,8.0,5.0
2706,1.0,2.0,4.0,4.0
2707,3.0,2.0,5.0,5.0
2708,4.0,3.0,6.0,7.0
2709,5.0,4.0,7.0,7.0
2710,5.0,4.0,9.0,9.0
2711,5.0,4.0,11.0,11.0
2712,6.0,4.0,12.0,14.0
2713,7.0,6.0,14.0,16.0
2714,8.0,8.0,19.0,17.0
2715,8.0,9.0,23.0,18.0
2716,9.0,9.0,24.0,19.0
2717,9.0,12.0,24.0,19.0
2718,9.0,12.0,25.0,23.0
2719,8.0,10.0,19.0,21.0
2720,9.0,12.0,17.0,19.0
2721,9.0,13.0,17.0,16.0
2722,9.0,16.0,17.0,13.0
2723,8.0,14.0,16.0,15.0
2724,4.0,11.0,14.0,15.0
2725,2.0,11.0,13.0,13.0
2726,2.0,8.0,12.0,10.0
2727,3.0,6.0,8.0,6.0
2728,3.0,4.0,5.0,5.0
2729,2.0,5.0,3.0,5.0
2730,4.0,6.0,2.0,3.0
2731,5.0,7.0,2.0,2.0
2732,6.0,8.0,4.0,2.0
2733,7.0,10.0,4.0,3.0
2734,8.0,11.0,4.0,5.0
2735,8.0,14.0,5.0,6.0
2736,8.0,14.0,5.0,10.0
2737,8.0,17.0,7.0,11.0
2738,9.0,18.0,8.0,14.0
2739,9.0,21.0,14.0,16.0
2740,11.0,22.0,16.0,17.0
2741,13.0,22.0,18.0,17.0
2742,13.0,23.0,19.0,20.0
2743,6.0,19.0,16.0,14.0
2744,4.0,19.0,15.0,13.0
2745,3.0,19.0,14.0,12.0
2746,2.0,16.0,17.0,12.0
2747,4.0,14.0,21.0,11.0
2748,6.0,11.0,24.0,10.0
2749,4.0,11.0,21.0,11.0
2750,3.0,14.0,19.0,11.0
2751,3.0,14.0,12.0,10.0
2752,6.0,14.0,13.0,11.0
2753,7.0,10.0,13.0,10.0
2754,6.0,7.0,14.0,7.0
2755,9.0,10.0,15.0,7.0
2756,12.0,12.0,16.0,7.0
2757,15.0,15.0,16.0,10.0
2758,16.0,18.0,16.0,11.0
2759,17.0,19.0,17.0,13.0
2760,18.0,20.0,19.0,13.0
2761,20.0,21.0,24.0,16.0
2762,21.0,22.0,26.0,17.0
2763,21.0,23.0,27.0,17.0
2764,23.0,23.0,28.0,18.0
2765,24.0,24.0,29.0,19.0
2766,24.0,25.0,30.0,20.0
2767,19.0,19.0,26.0,18.0
2768,18.0,14.0,23.0,15.0
2769,17.0,12.0,20.0,18.0
2770,15.0,10.0,18.0,15.0
2771,17.0,10.0,15.0,15.0
2772,16.0,8.0,14.0,12.0
2773,14.0,8.0,11.0,12.0
2774,12.0,9.0,10.0,11.0
2775,7.0,8.0,9.0,10.0
2776,5.0,3.0,6.0,10.0
2777,6.0,1.0,4.0,8.0
2778,4.0,2.0,3.0,8.0
2779,4.0,3.0,7.0,8.0
2780,5.0,4.0,8.0,11.0
2781,6.0,6.0,9.0,12.0
2782,7.0,8.0,12.0,14.0
2783,7.0,8.0,13.0,16.0
2784,7.0,8.0,16.0,19.0
2785,8.0,8.0,16.0,21.0
2786,8.0,11.0,16.0,23.0
2787,10.0,13.0,17.0,24.0
2788,12.0,15.0,17.0,25.0
2789,13.0,15.0,19.0,26.0
2790,14.0,17.0,20.0,26.0
2791,15.0,15.0,18.0,23.0
2792,14.0,13.0,16.0,20.0
2793,14.0,11.0,12.0,16.0
2794,14.0,11.0,11.0,13.0
2795,13.0,12.0,11.0,11.0
2796,11.0,14.0,11.0,12.0
2797,8.0,12.0,11.0,13.0
2798,8.0,8.0,11.0,14.0
2799,8.0,5.0,9.0,15.0
2800,12.0,5.0,8.0,13.0
2801,11.0,6.0,7.0,7.0
2802,12.0,6.0,5.0,7.0
2803,13.0,8.0,7.0,9.0
2804,15.0,10.0,7.0,11.0
2805,15.0,11.0,8.0,13.0
2806,16.0,10.0,9.0,15.0
2807,16.0,11.0,10.0,17.0
2808,17.0,11.0,12.0,19.0
2809,19.0,11.0,13.0,19.0
2810,20.0,13.0,13.0,24.0
2811,21.0,15.0,13.0,28.0
2812,21.0,17.0,14.0,30.0
2813,23.0,19.0,15.0,31.0
2814,23.0,19.0,15.0,31.0
2815,19.0,16.0,10.0,29.0
2816,17.0,17.0,9.0,30.0
2817,16.0,15.0,12.0,30.0
2818,16.0,12.0,12.0,29.0
2819,15.0,12.0,11.0,30.0
2820,15.0,10.0,11.0,32.0
2821,15.0,8.0,8.0,31.0
2822,12.0,8.0,6.0,28.0
2823,10.0,9.0,6.0,26.0
2824,7.0,5.0,6.0,23.0
2825,6.0,2.0,6.0,19.0
2826,5.0,4.0,8.0,15.0
2827,7.0,8.0,9.0,19.0
2828,8.0,9.0,10.0,21.0
2829,9.0,10.0,11.0,20.0
2830,9.0,10.0,12.0,24.0
2831,13.0,11.0,13.0,27.0
2832,15.0,12.0,13.0,27.0
2833,15.0,13.0,14.0,27.0
2834,15.0,15.0,16.0,32.0
2835,15.0,17.0,18.0,33.0
2836,15.0,19.0,18.0,34.0
2837,16.0,23.0,18.0,35.0
2838,19.0,24.0,18.0,35.0
2839,16.0,20.0,14.0,30.0
2840,16.0,18.0,10.0,29.0
2841,16.0,19.0,10.0,31.0
2842,14.0,19.0,8.0,29.0
2843,14.0,18.0,7.0,27.0
2844,13.0,15.0,2.0,25.0
2845,10.0,15.0,2.0,24.0
2846,11.0,14.0,2.0,22.0
2847,6.0,15.0,4.0,18.0
2848,6.0,14.0,4.0,15.0
2849,3.0,11.0,5.0,10.0
2850,3.0,10.0,5.0,11.0
2851,3.0,11.0,8.0,12.0
2852,3.0,12.0,8.0,14.0
2853,3.0,12.0,8.0,15.0
2854,5.0,14.0,8.0,16.0
2855,6.0,16.0,12.0,17.0
2856,7.0,17.0,12.0,18.0
2857,9.0,17.0,13.0,18.0
2858,10.0,18.0,13.0,19.0
2859,11.0,18.0,13.0,21.0
2860,13.0,18.0,13.0,24.0
2861,14.0,19.0,14.0,28.0
2862,14.0,20.0,16.0,28.0
2863,13.0,17.0,13.0,24.0
2864,11.0,14.0,9.0,24.0
2865,11.0,12.0,6.0,23.0
2866,11.0,11.0,5.0,20.0
2867,11.0,9.0,5.0,21.0
2868,8.0,7.0,5.0,20.0
2869,8.0,7.0,8.0,22.0
2870,7.0,5.0,7.0,20.0
2871,6.0,4.0,3.0,18.0
2872,5.0,6.0,6.0,13.0
2873,4.0,6.0,5.0,12.0
2874,4.0,2.0,5.0,10.0
2875,7.0,3.0,6.0,14.0
2876,8.0,5.0,6.0,15.0
2877,11.0,5.0,7.0,16.0
2878,12.0,6.0,8.0,17.0
2879,12.0,7.0,10.0,18.0
2880,13.0,8.0,11.0,19.0
2881,15.0,10.0,13.0,20.0
2882,17.0,13.0,14.0,20.0
2883,17.0,13.0,16.0,22.0
2884,18.0,13.0,18.0,23.0
2885,18.0,15.0,18.0,23.0
2886,19.0,17.0,20.0,26.0
2887,15.0,15.0,17.0,21.0
2888,11.0,14.0,13.0,18.0
2889,10.0,15.0,13.0,15.0
2890,9.0,13.0,12.0,14.0
2891,10.0,12.0,11.0,15.0
2892,9.0,10.0,10.0,16.0
2893,7.0,11.0,6.0,15.0
2894,6.0,9.0,4.0,14.0
2895,6.0,5.0,4.0,11.0
2896,4.0,7.0,5.0,9.0
2897,3.0,5.0,6.0,7.0
2898,2.0,5.0,4.0,3.0
2899,3.0,6.0,5.0,4.0
2900,6.0,6.0,5.0,4.0
2901,7.0,7.0,7.0,6.0
2902,8.0,7.0,8.0,7.0
2903,11.0,7.0,9.0,9.0
2904,13.0,7.0,10.0,11.0
2905,14.0,8.0,10.0,11.0
2906,14.0,9.0,11.0,12.0
2907,15.0,9.0,12.0,13.0
2908,16.0,11.0,13.0,13.0
2909,17.0,12.0,15.0,15.0
2910,17.0,15.0,17.0,16.0
2911,11.0,11.0,14.0,12.0
2912,9.0,11.0,14.0,11.0
2913,8.0,11.0,15.0,9.0
2914,9.0,10.0,13.0,8.0
2915,11.0,8.0,11.0,8.0
2916,11.0,5.0,9.0,7.0
2917,8.0,5.0,9.0,5.0
2918,5.0,7.0,10.0,5.0
2919,5.0,6.0,10.0,3.0
2920,5.0,5.0,9.0,6.0
2921,2.0,3.0,5.0,4.0
2922,2.0,4.0,1.0,2.0
2923,2.0,6.0,1.0,3.0
2924,3.0,8.0,1.0,6.0
2925,4.0,9.0,3.0,7.0
2926,5.0,9.0,4.0,7.0
2927,5.0,10.0,4.0,8.0
2928,7.0,12.0,5.0,10.0
2929,8.0,14.0,9.0,10.0
2930,9.0,14.0,10.0,13.0
2931,9.0,14.0,10.0,15.0
2932,12.0,14.0,13.0,16.0
2933,14.0,16.0,14.0,16.0
2934,17.0,16.0,14.0,16.0
2935,13.0,12.0,9.0,11.0
2936,13.0,13.0,10.0,8.0
2937,15.0,12.0,9.0,7.0
2938,17.0,11.0,11.0,9.0
2939,16.0,7.0,12.0,5.0
2940,13.0,6.0,11.0,4.0
2941,10.0,6.0,8.0,4.0
2942,11.0,5.0,6.0,5.0
2943,8.0,2.0,5.0,6.0
2944,6.0,2.0,4.0,6.0
2945,3.0,3.0,3.0,4.0
2946,2.0,5.0,3.0,1.0
2947,1.0,6.0,6.0,3.0
2948,1.0,8.0,6.0,3.0
2949,3.0,9.0,7.0,4.0
2950,6.0,10.0,7.0,4.0
2951,7.0,11.0,9.0,4.0
2952,7.0,11.0,9.0,7.0
2953,7.0,12.0,10.0,7.0
2954,9.0,14.0,11.0,10.0
2955,11.0,14.0,11.0,11.0
2956,12.0,17.0,11.0,13.0
2957,14.0,17.0,11.0,15.0
2958,16.0,17.0,13.0,16.0
2959,12.0,12.0,6.0,14.0
2960,14.0,9.0,4.0,11.0
2961,13.0,9.0,6.0,12.0
2962,13.0,9.0,6.0,10.0
2963,11.0,8.0,7.0,9.0
2964,10.0,5.0,6.0,8.0
2965,9.0,4.0,5.0,6.0
2966,7.0,3.0,4.0,5.0
2967,6.0,2.0,3.0,5.0
2968,6.0,4.0,3.0,4.0
2969,8.0,4.0,4.0,3.0
2970,5.0,3.0,5.0,3.0
2971,6.0,8.0,6.0,5.0
2972,8.0,9.0,10.0,5.0
2973,9.0,9.0,10.0,10.0
2974,11.0,10.0,11.0,10.0
2975,14.0,10.0,12.0,12.0
2976,17.0,11.0,13.0,15.0
2977,17.0,11.0,13.0,17.0
2978,21.0,12.0,13.0,17.0
2979,22.0,14.0,14.0,20.0
2980,22.0,17.0,16.0,20.0
2981,24.0,21.0,17.0,20.0
2982,25.0,24.0,17.0,20.0
2983,21.0,23.0,13.0,15.0
2984,18.0,22.0,9.0,14.0
2985,19.0,20.0,7.0,12.0
2986,18.0,19.0,6.0,13.0
2987,17.0,16.0,5.0,10.0
2988,13.0,15.0,1.0,8.0
2989,10.0,11.0,1.0,7.0
2990,8.0,8.0,1.0,6.0
2991,7.0,6.0,1.0,8.0
